# year,month,day,hour,min,sec,msec, x (m), y(m), z(m)
2023,3,14,0,6,11,599,-0.0137688,-0.0555097,-0.00400961
2023,3,14,0,6,12,0,-0.0159756,-0.0667571,-0.00210839
2023,3,14,0,6,12,400,-0.0177443,-0.0776867,-0.0072362
2023,3,14,0,6,12,799,-0.0190898,-0.0882804,-0.0163896
2023,3,14,0,6,13,200,-0.0200099,-0.0985272,-0.017597
2023,3,14,0,6,13,599,-0.0095695,-0.0905141,-0.0158531
2023,3,14,0,6,14,0,-0.00972665,-0.0822322,-0.00818792
2023,3,14,0,6,14,400,0.00146911,-0.0557615,0.0133436
2023,3,14,0,6,14,799,0.00203456,-0.047018,0.0347548
2023,3,14,0,6,15,200,0.00295721,-0.0380274,0.0341421
2023,3,14,0,6,15,599,0.0151793,-0.0287875,0.0344978
2023,3,14,0,6,16,0,0.0167328,-0.0013748,0.0139118
2023,3,14,0,6,16,400,0.0295592,0.0082642,-0.00361284
2023,3,14,0,6,16,799,0.0207122,0.018122,-0.023069
2023,3,14,0,6,17,200,0.0231398,0.0102681,-0.0275125
2023,3,14,0,6,17,599,0.0258076,0.0206159,-0.0319284
2023,3,14,0,6,18,0,0.0287149,0.0311311,-0.0323348
2023,3,14,0,6,18,400,0.0427687,0.0418265,-0.0387043
2023,3,14,0,6,18,799,0.035052,0.0347412,-0.0559832
2023,3,14,0,6,19,200,0.0165754,0.0457865,-0.048264
2023,3,14,0,6,19,599,-0.00167989,0.0390172,-0.046512
2023,3,14,0,6,20,0,-0.00879713,0.0503529,-0.0527008
2023,3,14,0,6,20,400,-0.0157814,0.0438261,-0.0458599
2023,3,14,0,6,20,799,-0.0226863,0.0374428,-0.0260474
2023,3,14,0,6,21,200,-0.0295137,0.0490935,-0.0192066
2023,3,14,0,6,21,599,-0.0253556,0.0238965,0.000622448
2023,3,14,0,6,22,0,-0.021226,0.0177764,0.0214334
2023,3,14,0,6,22,400,-0.0281105,-0.00722144,0.0223254
2023,3,14,0,6,22,799,-0.0350369,-0.0131935,0.0193028
2023,3,14,0,6,23,200,-0.0310828,-0.0380962,0.0213664
2023,3,14,0,6,23,599,-0.0272635,-0.0629265,0.0195221
2023,3,14,0,6,24,0,-0.023608,-0.050882,0.0207662
2023,3,14,0,6,24,400,-0.0201404,-0.0568939,0.0390333
2023,3,14,0,6,24,799,-0.0278562,-0.0450522,0.046364
2023,3,14,0,6,25,200,-0.0357592,-0.051323,0.0677165
2023,3,14,0,6,25,599,-0.0329395,-0.039777,0.0641781
2023,3,14,0,6,26,0,-0.0194474,-0.010514,0.0508035
2023,3,14,0,6,26,400,-0.017265,0.000516571,0.0315983
2023,3,14,0,6,26,799,-0.0154143,0.0113077,0.0324908
2023,3,14,0,6,27,200,-0.00296636,0.0039104,0.0304988
2023,3,14,0,6,27,599,-0.00189612,0.0142292,0.0305953
2023,3,14,0,6,28,0,0.00974846,0.0063444,0.0158402
2023,3,14,0,6,28,400,0.0209296,0.0161509,0.00322687
2023,3,14,0,6,28,799,0.0206763,0.0256379,-0.00127388
2023,3,14,0,6,29,200,0.0199876,0.0348031,-0.00169595
2023,3,14,0,6,29,599,0.0297931,0.0436443,-0.00304936
2023,3,14,0,6,30,0,0.0281262,0.0521357,0.000658547
2023,3,14,0,6,30,400,0.0259791,0.0423566,0.00342239
2023,3,14,0,6,30,799,0.0233272,0.0133644,-0.00174118
2023,3,14,0,6,31,200,0.020181,0.021018,-0.0108292
2023,3,14,0,6,31,599,0.016505,0.0283112,-0.0108767
2023,3,14,0,6,32,0,0.0232734,0.0173181,-0.0158701
2023,3,14,0,6,32,400,0.0294597,0.00603509,-0.018827
2023,3,14,0,6,32,799,0.0241234,-0.0244547,-0.015792
2023,3,14,0,6,33,200,0.0292059,-0.0182953,-0.0107684
2023,3,14,0,6,33,599,0.0337035,-0.0304185,-0.0197175
2023,3,14,0,6,34,0,0.0376122,-0.0248866,-0.0286439
2023,3,14,0,6,34,400,0.0409473,-0.0376163,-0.0345776
2023,3,14,0,6,34,799,0.0437137,-0.0505896,-0.0205898
2023,3,14,0,6,35,200,0.0349462,-0.0638075,0.00523511
2023,3,14,0,6,35,599,0.0256498,-0.0593184,0.00800443
2023,3,14,0,6,36,0,0.0158493,-0.0551249,0.0106947
2023,3,14,0,6,36,400,0.00553789,-0.0511909,0.000347381
2023,3,14,0,6,36,799,-0.0052634,-0.0654429,-0.00803812
2023,3,14,0,6,37,200,-0.0165447,-0.0619232,0.00143815
2023,3,14,0,6,37,599,-0.0282882,-0.0586181,0.0127734
2023,3,14,0,6,38,0,-0.0514443,-0.0555082,0.017973
2023,3,14,0,6,38,400,-0.0530692,-0.0346347,0.022048
2023,3,14,0,6,38,799,-0.0661151,-0.0139884,0.0190106
2023,3,14,0,6,39,200,-0.0685872,-0.0114599,0.0118628
2023,3,14,0,6,39,599,-0.0605123,-0.00903288,0.011587
2023,3,14,0,6,40,0,-0.0747913,-0.024611,-0.000794575
2023,3,14,0,6,40,400,-0.0784277,-0.00431871,-0.00230737
2023,3,14,0,6,40,799,-0.0714394,-0.00204775,-0.0059588
2023,3,14,0,6,41,200,-0.0757526,0.000222108,-0.00677835
2023,3,14,0,6,41,599,-0.0803509,0.00252096,-0.005758
2023,3,14,0,6,42,0,-0.0742325,0.0048558,-0.0128707
2023,3,14,0,6,42,400,-0.0683709,0.0072715,-0.0251047
2023,3,14,0,6,42,799,-0.0736894,0.00978081,-0.0344654
2023,3,14,0,6,43,200,-0.0572516,0.012412,-0.0290306
2023,3,14,0,6,43,599,-0.0519607,0.0151783,-0.0227787
2023,3,14,0,6,44,0,-0.0358488,0.000175655,-0.010748
2023,3,14,0,6,44,400,-0.0198639,0.0212834,-0.000930907
2023,3,14,0,6,44,799,-0.00397563,0.0245966,0.00968314
2023,3,14,0,6,45,200,0.000894844,0.0281136,0.0180983
2023,3,14,0,6,45,599,0.00577377,0.0318772,0.0153613
2023,3,14,0,6,46,0,0.0107009,0.0358715,0.00749889
2023,3,14,0,6,46,400,0.0156989,0.0401312,0.00350364
2023,3,14,0,6,46,799,0.0208127,0.0446642,0.00237463
2023,3,14,0,6,47,200,0.0370249,0.0494669,0.00409293
2023,3,14,0,6,47,599,0.0424063,0.0545558,0.00367926
2023,3,14,0,6,48,0,0.0479785,0.059927,0.00813438
2023,3,14,0,6,48,400,0.0647362,0.0655851,-0.00747231
2023,3,14,0,6,48,799,0.0707404,0.0536135,-0.0211313
2023,3,14,0,6,49,200,0.0660534,0.0419991,-0.033832
2023,3,14,0,6,49,599,0.0726629,0.0307393,-0.0415891
2023,3,14,0,6,50,0,0.0686217,0.0198227,-0.0454148
2023,3,14,0,6,50,400,0.06494,0.00925056,-0.0522719
2023,3,14,0,6,50,799,0.061655,-0.000992315,-0.0561692
2023,3,14,0,6,51,200,0.0587488,-0.010929,-0.0411787
2023,3,14,0,6,51,599,0.0562476,-0.0026249,-0.0302608
2023,3,14,0,6,52,0,0.0651098,0.00588505,-0.0214007
2023,3,14,0,6,52,400,0.0633889,0.0145876,-0.00759944
2023,3,14,0,6,52,799,0.0620757,0.0234641,-0.000835392
2023,3,14,0,6,53,200,0.0611755,0.0145685,0.0079204
2023,3,14,0,6,53,599,0.0606784,0.0237946,0.0017137
2023,3,14,0,6,54,0,0.0496354,0.015207,-0.003431
2023,3,14,0,6,54,400,0.0390289,0.00675934,0.0104248
2023,3,14,0,6,54,799,0.0398042,-0.00156837,0.0262649
2023,3,14,0,6,55,200,0.0190408,0.00812516,0.0411139
2023,3,14,0,6,55,599,0.0206279,-0.000116094,0.0490086
2023,3,14,0,6,56,0,0.0116021,0.0095946,0.0569616
2023,3,14,0,6,56,400,0.00293642,0.0192405,0.0500432
2023,3,14,0,6,56,799,-0.0163389,0.0287725,0.0402664
2023,3,14,0,6,57,200,-0.0242873,0.0202488,0.0376068
2023,3,14,0,6,57,599,-0.0319402,0.0295542,0.0450393
2023,3,14,0,6,58,0,-0.0174109,0.03866,0.0416107
2023,3,14,0,6,58,400,-0.0136692,0.0296052,0.0393182
2023,3,14,0,6,58,799,-0.00975572,0.0203534,0.0331883
2023,3,14,0,6,59,200,-0.00568534,0.0108822,0.0262184
2023,3,14,0,6,59,599,-0.00149587,0.0190852,0.0154427
2023,3,14,0,7,0,0,-0.00816337,0.026924,0.000861075
2023,3,14,0,7,0,400,-0.0256756,0.0164508,-0.00255934
2023,3,14,0,7,0,799,-0.0321091,-0.0132872,-0.00582448
2023,3,14,0,7,1,200,-0.0275351,-0.0243965,-0.0218898
2023,3,14,0,7,1,599,-0.0339294,-0.0358973,-0.0227947
2023,3,14,0,7,2,0,-0.0403297,-0.0298845,-0.014598
2023,3,14,0,7,2,400,-0.0358033,-0.0423224,-0.0112757
2023,3,14,0,7,2,799,-0.0423416,-0.074137,-0.00783725
2023,3,14,0,7,3,200,-0.0379987,-0.0874325,-0.00427741
2023,3,14,0,7,3,599,-0.0338162,-0.101224,-0.00956936
2023,3,14,0,7,4,0,-0.0407647,-0.0975958,-0.0147117
2023,3,14,0,7,4,400,-0.036917,-0.0945678,-0.00279628
2023,3,14,0,7,4,799,-0.0332919,-0.0921373,0.0111739
2023,3,14,0,7,5,200,-0.0299088,-0.0723994,0.0182277
2023,3,14,0,7,5,599,-0.0267895,-0.0712764,0.0153776
2023,3,14,0,7,6,0,-0.0130026,-0.0528455,0.00964067
2023,3,14,0,7,6,400,-0.0105082,-0.0530425,-0.00296081
2023,3,14,0,7,6,799,-0.0083242,-0.053852,-0.00746536
2023,3,14,0,7,7,200,0.00448369,-0.0373597,-0.00791721
2023,3,14,0,7,7,599,0.00595735,-0.0394715,-0.0142755
2023,3,14,0,7,8,0,0.00708013,-0.042196,-0.00960556
2023,3,14,0,7,8,400,0.00785295,-0.0275851,-0.00492595
2023,3,14,0,7,8,799,-0.00270161,-0.0136315,0.0027581
2023,3,14,0,7,9,200,-0.0135671,-0.000329076,0.00546281
2023,3,14,0,7,9,599,-0.0247668,-0.00557313,0.00716352
2023,3,14,0,7,10,0,-0.0253384,0.00656573,0.00488136
2023,3,14,0,7,10,400,-0.0262821,0.01811,0.0026096
2023,3,14,0,7,10,799,-0.0166327,0.0480013,-0.00763534
2023,3,14,0,7,11,200,-0.0183573,0.0404015,-0.015867
2023,3,14,0,7,11,599,-0.0204428,0.050273,-0.01414
2023,3,14,0,7,12,0,-0.0119216,0.0596316,-0.0114524
2023,3,14,0,7,12,400,-0.0147611,0.0505686,-0.0177752
2023,3,14,0,7,12,799,-0.0179281,0.0590284,-0.0251207
2023,3,14,0,7,13,200,-0.010467,0.0491291,-0.0175436
2023,3,14,0,7,13,599,-0.0143175,0.0388791,-0.0120504
2023,3,14,0,7,14,0,-0.0184712,0.0283018,-0.00863387
2023,3,14,0,7,14,400,-0.0119494,0.0353588,0.000678952
2023,3,14,0,7,14,799,-0.00575567,0.0420613,0.0108695
2023,3,14,0,7,15,200,0.000148542,0.0484521,0.0139812
2023,3,14,0,7,15,599,0.00577325,0.0366131,0.0209788
2023,3,14,0,7,16,0,0.0220921,0.0425017,0.0288706
2023,3,14,0,7,16,400,0.0271548,0.0481419,0.0247004
2023,3,14,0,7,16,799,0.0429569,0.0356331,0.0134788
2023,3,14,0,7,17,200,0.0475607,0.0409282,0.00720599
2023,3,14,0,7,17,599,0.051974,0.028122,0.00287728
2023,3,14,0,7,18,0,0.0452715,0.0152275,0.00743301
2023,3,14,0,7,18,400,0.0384774,0.00227435,-0.00304847
2023,3,14,0,7,18,799,0.0425537,0.00721101,-0.0185382
2023,3,14,0,7,19,200,0.0355869,0.0120565,-0.0290663
2023,3,14,0,7,19,599,0.0285804,-0.0190206,-0.0296663
2023,3,14,0,7,20,0,0.021559,-0.0320776,-0.0452757
2023,3,14,0,7,20,400,0.014563,-0.0450881,-0.0499267
2023,3,14,0,7,20,799,0.00758423,-0.0401092,-0.0416693
2023,3,14,0,7,21,200,0.0116222,-0.0351292,-0.037483
2023,3,14,0,7,21,599,0.0047402,-0.0301238,-0.036361
2023,3,14,0,7,22,0,-0.0020548,-0.0250758,-0.0352718
2023,3,14,0,7,22,400,0.00222005,-0.0199773,-0.0412004
2023,3,14,0,7,22,799,-0.015315,-0.0148101,-0.029217
2023,3,14,0,7,23,200,-0.0107388,-0.00955468,-0.00932001
2023,3,14,0,7,23,599,-0.0169841,0.0147219,-0.000482679
2023,3,14,0,7,24,0,-0.0120836,0.0201108,0.00233988
2023,3,14,0,7,24,400,-0.00701514,0.0256216,0.00714169
2023,3,14,0,7,24,799,-0.00174607,0.0133451,0.0198945
2023,3,14,0,7,25,200,-0.0181987,0.019204,0.02863
2023,3,14,0,7,25,599,-0.0233723,0.00730449,0.042332
2023,3,14,0,7,26,0,-0.0282573,0.0135546,0.0311109
2023,3,14,0,7,26,400,-0.0219006,0.0199858,0.0229568
2023,3,14,0,7,26,799,-0.0152634,0.00867574,0.0208641
2023,3,14,0,7,27,200,-0.0192918,-0.0203103,0.0138389
2023,3,14,0,7,27,599,-0.0120261,-0.0130997,0.0228404
2023,3,14,0,7,28,0,-0.0154084,-0.0236076,0.0288802
2023,3,14,0,7,28,400,-0.0184172,-0.0159171,0.0309747
2023,3,14,0,7,28,799,-0.0210403,-0.0259488,0.0321458
2023,3,14,0,7,29,200,-0.0123212,-0.035689,0.0274008
2023,3,14,0,7,29,599,-0.00323803,-0.0272103,0.0177888
2023,3,14,0,7,30,0,-0.00475708,-0.0185097,-0.00564946
2023,3,14,0,7,30,400,-0.00585225,-0.00958572,-0.00401227
2023,3,14,0,7,30,799,-0.00651588,-0.0183699,0.00668435
2023,3,14,0,7,31,200,0.00420452,-0.00892809,0.0154253
2023,3,14,0,7,31,599,0.00436054,0.000741613,0.0142685
2023,3,14,0,7,32,0,0.0159246,0.0106398,0.00225187
2023,3,14,0,7,32,400,0.0169281,0.0207663,-0.00165301
2023,3,14,0,7,32,799,0.0183746,0.0131877,0.00450523
2023,3,14,0,7,33,200,0.0312243,0.00590403,0.00474441
2023,3,14,0,7,33,599,0.0335285,0.0168502,0.00109495
2023,3,14,0,7,34,0,0.0472392,0.0100745,-0.00245143
2023,3,14,0,7,34,400,0.0503973,0.00359971,-0.00989478
2023,3,14,0,7,34,799,0.0539981,0.0153348,-0.00129055
2023,3,14,0,7,35,200,0.047082,0.00935336,0.0103459
2023,3,14,0,7,35,599,0.040647,0.00364431,0.0120399
2023,3,14,0,7,36,0,0.0346861,0.0161431,0.0227526
2023,3,14,0,7,36,400,0.0182324,0.0109132,0.0185431
2023,3,14,0,7,36,799,0.0132482,0.00594357,0.0084311
2023,3,14,0,7,37,200,-0.00224428,0.0191601,0.0023908
2023,3,14,0,7,37,599,0.0046629,0.0146272,-0.0105578
2023,3,14,0,7,38,0,0.00100556,0.0103476,-0.0134507
2023,3,14,0,7,38,400,0.00871965,0.00629984,-0.0053651
2023,3,14,0,7,38,799,0.00585277,0.00248831,-0.00624499
2023,3,14,0,7,39,200,-0.0075656,0.0168375,0.000860001
2023,3,14,0,7,39,599,-0.0096036,0.0134019,0.0079457
2023,3,14,0,7,40,0,-0.0222124,0.0101857,0.0150014
2023,3,14,0,7,40,400,-0.0234658,0.00717235,0.0140575
2023,3,14,0,7,40,799,-0.0243634,0.00436333,0.0121015
2023,3,14,0,7,41,200,-0.0249255,0.0017501,0.000171752
2023,3,14,0,7,41,599,-0.0361188,-0.000676741,-0.00674652
2023,3,14,0,7,42,0,-0.0360103,-0.0208591,-0.00073034
2023,3,14,0,7,42,400,-0.0575198,-0.0228602,-0.00372934
2023,3,14,0,7,42,799,-0.0567524,-0.00677178,-0.0127436
2023,3,14,0,7,43,200,-0.0666712,-0.0264419,-0.0118177
2023,3,14,0,7,43,599,-0.0653536,-0.0279673,-0.0179113
2023,3,14,0,7,44,0,-0.0528386,-0.011411,-0.0280258
2023,3,14,0,7,44,400,-0.040153,-0.0127081,-0.022228
2023,3,14,0,7,44,799,-0.0382763,-0.0138788,-0.0135254
2023,3,14,0,7,45,200,-0.0252528,-0.0149072,-0.00890917
2023,3,14,0,7,45,599,-0.0230597,-0.015812,-0.00737084
2023,3,14,0,7,46,0,-0.0207151,-0.016598,-0.00889756
2023,3,14,0,7,46,400,-0.0182299,-0.0172527,-0.00949187
2023,3,14,0,7,46,799,-0.0156385,-0.0178089,-0.0181343
2023,3,14,0,7,47,200,-0.00198111,-0.0182431,-0.0228171
2023,3,14,0,7,47,599,0.000761086,-0.000652659,-0.0205866
2023,3,14,0,7,48,0,0.00356741,-0.000955857,-0.0264119
2023,3,14,0,7,48,400,0.0064144,-0.00116085,-0.029288
2023,3,14,0,7,48,799,0.00929868,-0.00126862,-0.0242434
2023,3,14,0,7,49,200,0.0121972,-0.00128313,-0.00733606
2023,3,14,0,7,49,599,0.0260408,-0.00120065,0.00147537
2023,3,14,0,7,50,0,0.0288478,-0.0010301,0.00421523
2023,3,14,0,7,50,400,0.0425767,-0.000773467,-0.0010696
2023,3,14,0,7,50,799,0.0452235,-0.000435043,-0.00936384
2023,3,14,0,7,51,200,0.0587523,-1.06426e-05,-0.00471885
2023,3,14,0,7,51,599,0.0611659,0.000492198,-0.00112389
2023,3,14,0,7,52,0,0.0524921,0.00107398,0.00541104
2023,3,14,0,7,52,400,0.0546693,0.00173412,0.00294445
2023,3,14,0,7,52,799,0.056661,0.00247082,-0.00252106
2023,3,14,0,7,53,200,0.0584612,-0.0146513,0.000989008
2023,3,14,0,7,53,599,0.0600456,-0.0137019,-0.0064715
2023,3,14,0,7,54,0,0.0613893,-0.0126719,0.00204066
2023,3,14,0,7,54,400,0.0624671,0.00633705,0.00655739
2023,3,14,0,7,54,799,0.0522977,0.00742688,0.00806984
2023,3,14,0,7,55,200,0.0418662,0.00857264,0.0195725
2023,3,14,0,7,55,599,0.0311514,0.00977771,0.0280776
2023,3,14,0,7,56,0,0.0310813,0.0110462,0.0236436
2023,3,14,0,7,56,400,0.0196772,0.0123721,0.0182807
2023,3,14,0,7,56,799,0.0079184,0.0137477,0.0149745
2023,3,14,0,7,57,200,-0.0041988,0.0151752,0.0137491
2023,3,14,0,7,57,599,-0.00576797,0.0166463,0.0115884
2023,3,14,0,7,58,0,-0.00778147,0.0181622,0.0134936
2023,3,14,0,7,58,400,0.000690687,0.0197138,0.0114932
2023,3,14,0,7,58,799,-0.013285,0.0213128,-0.0103424
2023,3,14,0,7,59,200,-0.0167641,0.0229292,-0.0250255
2023,3,14,0,7,59,599,-0.0317166,0.0245829,-0.0236262
2023,3,14,0,8,0,0,-0.0252411,0.00833332,-0.023135
2023,3,14,0,8,0,400,-0.0193494,0.0100947,-0.0115954
2023,3,14,0,8,0,799,-0.0250058,0.0118691,-0.00995382
2023,3,14,0,8,1,200,-0.0312178,0.013649,-0.0171864
2023,3,14,0,8,1,599,-0.0379894,0.0154386,-0.0143174
2023,3,14,0,8,2,0,-0.0453309,-0.00070976,0.00158215
2023,3,14,0,8,2,400,-0.0422837,0.00114465,0.0135411
2023,3,14,0,8,2,799,-0.0508055,-0.0149504,0.0215809
2023,3,14,0,8,3,200,-0.0489315,-0.0130599,0.0207204
2023,3,14,0,8,3,599,-0.047659,-0.0111984,0.0229538
2023,3,14,0,8,4,0,-0.0579519,-0.00935832,0.017309
2023,3,14,0,8,4,400,-0.057823,-0.00754797,0.0257228
2023,3,14,0,8,4,799,-0.0582785,-0.0057847,0.0282222
2023,3,14,0,8,5,200,-0.0592961,-0.0040631,0.0387677
2023,3,14,0,8,5,599,-0.0499095,-0.00238331,0.0413865
2023,3,14,0,8,6,0,-0.0520564,0.0171685,0.0301301
2023,3,14,0,8,6,400,-0.0437704,0.0186726,0.0189841
2023,3,14,0,8,6,799,-0.0469701,0.00218142,0.00895847
2023,3,14,0,8,7,200,-0.0396912,0.0036376,-0.000980752
2023,3,14,0,8,7,599,-0.0329028,0.00502422,-0.00981888
2023,3,14,0,8,8,0,-0.0375392,0.00635669,-0.0126065
2023,3,14,0,8,8,400,-0.0425829,0.00761303,-0.00539229
2023,3,14,0,8,8,799,-0.0260747,0.00880317,0.00580812
2023,3,14,0,8,9,200,-0.031907,0.00993166,0.00802836
2023,3,14,0,8,9,599,-0.0161387,0.0109961,0.0112322
2023,3,14,0,8,10,0,-0.00074442,-0.00593567,0.00248616
2023,3,14,0,8,10,400,0.0143228,0.0129952,-0.000264053
2023,3,14,0,8,10,799,0.0290884,0.0138729,-0.00499745
2023,3,14,0,8,11,200,0.0435826,0.0146857,-0.00277747
2023,3,14,0,8,11,599,0.0468728,0.0154558,-0.000598142
2023,3,14,0,8,12,0,0.0609707,-0.00175319,-0.0143972
2023,3,14,0,8,12,400,0.052975,-0.0189309,-0.0172431
2023,3,14,0,8,12,799,0.0449447,-0.0181494,-0.0161509
2023,3,14,0,8,13,200,0.0478368,-0.0173783,-0.0290656
2023,3,14,0,8,13,599,0.0507052,-0.0345661,-0.0310536
2023,3,14,0,8,14,0,0.0535755,-0.0337619,-0.030138
2023,3,14,0,8,14,400,0.0455152,-0.0329503,-0.0133672
2023,3,14,0,8,14,799,0.0485206,-0.0321211,-0.0017431
2023,3,14,0,8,15,200,0.0406566,-0.0312703,0.00874254
2023,3,14,0,8,15,599,0.0329494,-0.0303906,0.0200631
2023,3,14,0,8,16,0,0.0254338,-0.0294479,0.0212693
2023,3,14,0,8,16,400,0.0181226,-0.0284433,0.00741659
2023,3,14,0,8,16,799,0.0220015,-0.0273431,-0.00252247
2023,3,14,0,8,17,200,0.0261001,-0.0261602,-0.0145389
2023,3,14,0,8,17,599,0.00851133,-0.024854,-0.0166678
2023,3,14,0,8,18,0,0.0131839,-0.0234183,-0.0199179
2023,3,14,0,8,18,400,0.00716939,-0.021834,-0.0252767
2023,3,14,0,8,18,799,0.0124337,-0.0200778,-0.0187978
2023,3,14,0,8,19,200,0.00704841,-0.0181433,-0.0224407
2023,3,14,0,8,19,599,0.0129813,0.00193136,-0.019223
2023,3,14,0,8,20,0,0.00827306,-0.0136966,-0.0151452
2023,3,14,0,8,20,400,0.0149095,-0.0110901,-0.00823641
2023,3,14,0,8,20,799,-3.4547e-05,-0.00822072,-0.00645511
2023,3,14,0,8,21,200,-0.00357471,-0.0050675,0.00216583
2023,3,14,0,8,21,599,-0.00672345,-0.00162848,-0.000311995
2023,3,14,0,8,22,0,-0.00947788,0.00213044,0.00306671
2023,3,14,0,8,22,400,-0.011827,0.006227,0.00134582
2023,3,14,0,8,22,799,-0.0137716,-0.00726255,-0.00843854
2023,3,14,0,8,23,200,-0.015315,-0.00238387,-0.00732006
2023,3,14,0,8,23,599,-0.00550742,0.0208101,-0.00630415
2023,3,14,0,8,24,0,-0.0172674,0.00846811,-0.00536979
2023,3,14,0,8,24,400,-0.0176407,0.0145279,0.000461591
2023,3,14,0,8,24,799,-0.0285816,0.00309736,0.019146
2023,3,14,0,8,25,200,-0.0172088,0.0280124,0.021754
2023,3,14,0,8,25,599,-0.0164643,0.035381,0.0183294
2023,3,14,0,8,26,0,-0.015374,0.0252739,0.0118744
2023,3,14,0,8,26,400,-0.0139554,0.0515616,0.0093984
2023,3,14,0,8,26,799,-0.0122024,0.0423845,0.00193058
2023,3,14,0,8,27,200,-0.0101351,0.0337497,0.00442952
2023,3,14,0,8,27,599,0.00317265,0.0256702,0.00691251
2023,3,14,0,8,28,0,0.00577027,0.036075,-0.0015779
2023,3,14,0,8,28,400,0.00862444,0.0469511,-0.00404408
2023,3,14,0,8,28,799,0.0117241,0.0403745,-0.00847267
2023,3,14,0,8,29,200,0.0150534,0.0343509,-0.0198229
2023,3,14,0,8,29,599,0.00763627,0.0288832,-0.0201466
2023,3,14,0,8,30,0,0.0114015,0.0239381,-0.0204147
2023,3,14,0,8,30,400,0.0153418,0.0374605,-0.0206363
2023,3,14,0,8,30,799,0.0194274,0.014584,-0.0188058
2023,3,14,0,8,31,200,0.0126906,0.0112111,-0.00694445
2023,3,14,0,8,31,599,0.00609567,-0.0105802,0.000957848
2023,3,14,0,8,32,0,-0.000361666,-0.0318097,0.0079064
2023,3,14,0,8,32,400,-0.00671292,-0.0335662,0.0119429
2023,3,14,0,8,32,799,-0.00202168,-0.0348714,0.0160475
2023,3,14,0,8,33,200,-0.00825715,-0.0357262,0.0202481
2023,3,14,0,8,33,599,-0.00349547,-0.036177,0.0165587
2023,3,14,0,8,34,0,0.00124599,-0.0362132,0.0060323
2023,3,14,0,8,34,400,0.0169104,-0.0179544,0.00463174
2023,3,14,0,8,34,799,0.0215134,-0.0173295,0.00832988
2023,3,14,0,8,35,200,0.0260365,0.00155661,0.021098
2023,3,14,0,8,35,599,0.04142,0.0206831,0.0130167
2023,3,14,0,8,36,0,0.0347429,0.0400261,0.00609542
2023,3,14,0,8,36,400,0.038931,0.0416266,0.0122817
2023,3,14,0,8,36,799,0.0429694,0.0434684,0.00759866
2023,3,14,0,8,37,200,0.0468486,0.0265911,0.0170154
2023,3,14,0,8,37,599,0.0286436,0.00998157,0.0185424
2023,3,14,0,8,38,0,0.0103336,0.0125173,0.0191961
2023,3,14,0,8,38,400,0.00287369,0.015193,0.0249405
2023,3,14,0,8,38,799,-0.00476477,-0.000972662,0.02082
2023,3,14,0,8,39,200,-0.0125691,-0.0169794,0.0158334
2023,3,14,0,8,39,599,-0.0205653,-0.0139503,0.0119772
2023,3,14,0,8,40,0,-0.0287484,-0.029821,0.00723598
2023,3,14,0,8,40,400,-0.037131,-0.0267135,0.0105784
2023,3,14,0,8,40,799,-0.0347578,-0.023641,0.01102
2023,3,14,0,8,41,200,-0.0435804,-0.0206408,0.00456916
2023,3,14,0,8,41,599,-0.0416483,-0.0177397,0.00518904
2023,3,14,0,8,42,0,-0.0509197,-0.0149627,0.00787638
2023,3,14,0,8,42,400,-0.0494304,0.0056006,0.00463748
2023,3,14,0,8,42,799,-0.0481667,-0.0109381,0.003463
2023,3,14,0,8,43,200,-0.0471447,-0.0086723,0.00334259
2023,3,14,0,8,43,599,-0.0463402,0.0113002,0.00524364
2023,3,14,0,8,44,0,-0.0567024,0.0130332,0.000207601
2023,3,14,0,8,44,400,-0.0453033,-0.00442824,-0.00777965
2023,3,14,0,8,44,799,-0.0450993,-0.00317439,-0.0196966
2023,3,14,0,8,45,200,-0.0450632,-0.00222108,-0.0295726
2023,3,14,0,8,45,599,-0.0451878,-0.00159519,-0.0314327
2023,3,14,0,8,46,0,-0.045447,-0.00132008,-0.0303111
2023,3,14,0,8,46,400,-0.0458358,-0.00139245,-0.0292169
2023,3,14,0,8,46,799,-0.0353764,-0.00183229,-0.0211732
2023,3,14,0,8,47,200,-0.0360029,-0.00265514,-0.010214
2023,3,14,0,8,47,599,-0.0366992,-0.0228064,-0.00531005
2023,3,14,0,8,48,0,-0.0264876,-0.00642241,-0.0114245
2023,3,14,0,8,48,400,-0.0272942,-0.00846078,-0.00861072
2023,3,14,0,8,48,799,-0.0171509,-0.0109173,-0.0128302
2023,3,14,0,8,49,200,-0.00704239,-0.0138005,-0.00914217
2023,3,14,0,8,49,599,0.00306981,0.00081878,-0.00254446
2023,3,14,0,8,50,0,0.00222808,-0.00299151,-0.00799413
2023,3,14,0,8,50,400,0.0124241,0.0107063,-0.0165028
2023,3,14,0,8,50,799,0.0226764,0.00596736,-0.0131034
2023,3,14,0,8,51,200,0.0439568,0.0187338,-0.00781828
2023,3,14,0,8,51,599,0.0433775,0.0130866,-0.00662881
2023,3,14,0,8,52,0,0.0539104,0.024953,-0.00254126
2023,3,14,0,8,52,400,0.0536009,0.0363476,0.00042165
2023,3,14,0,8,52,799,0.0534847,0.0293527,0.00428669
2023,3,14,0,8,53,200,0.0535527,0.0399051,5.17402e-05
2023,3,14,0,8,53,599,0.0538416,0.0321066,0.00271493
2023,3,14,0,8,54,0,0.0543442,0.0418815,0.00427619
